Material: UBe , density = 13.500000 g/cm^3
Absorber is made of 2 elements
92U 7% z =  92, a = 241.000000
9Be 93% z =   4, a = 9.000000
Z =   1, num = 114
   2.02   6.6600e-001   4.1470e-004       14.2425     0.6064   6.7702e-001  
   2.16   6.3840e-001   3.9070e-004       15.7680     0.6558   7.3156e-001  
   2.31   6.1090e-001   3.6960e-004       17.3610     0.7060   7.8853e-001  
   2.45   5.8460e-001   3.5070e-004       19.0215     0.7575   8.4807e-001  
   2.59   5.6230e-001   3.3380e-004       20.7630     0.8099   9.1003e-001  
   2.88   5.2310e-001   3.0470e-004       24.4350     0.9877   1.0413e+000  
   3.24   4.8220e-001   2.7510e-004       29.4030     1.2423   1.2181e+000  
   3.60   4.4810e-001   2.5100e-004       34.7625     1.4850   1.4040e+000  
   3.96   4.1910e-001   2.3100e-004       40.5135     1.7280   1.6065e+000  
   4.32   3.9420e-001   2.1400e-004       46.6425     1.9710   1.8225e+000  
   4.68   3.7240e-001   1.9960e-004       53.1495     2.2140   2.0520e+000  
   5.04   3.5330e-001   1.8700e-004       60.0210     2.4570   2.2950e+000  
   5.40   3.3630e-001   1.7600e-004       67.2570     2.7000   2.5515e+000  
   5.76   3.2100e-001   1.6630e-004       74.8440     2.9430   2.8080e+000  
   6.48   2.9490e-001   1.5000e-004       91.0440     3.8070   3.3750e+000  
   7.20   2.7320e-001   1.3670e-004      108.6075     4.6305   3.9690e+000  
   7.92   2.5480e-001   1.2560e-004      127.5075     5.4270   4.6170e+000  
   8.64   2.3900e-001   1.1630e-004      147.7170     6.2235   5.3055e+000  
   9.36   2.2540e-001   1.0840e-004      169.2090     7.0200   6.0210e+000  
  10.09   2.1340e-001   1.0150e-004      191.9430     7.8300   6.7905e+000  
  11.53   1.9320e-001   9.0160e-005      241.0830    10.6515   8.4240e+000  
  12.97   1.7700e-001   8.1190e-005      295.0290    13.2840   1.0206e+001  
  14.41   1.6350e-001   7.3920e-005      353.6730    15.8760   1.2136e+001  
  15.85   1.5220e-001   6.7900e-005      416.9070    18.4410   1.4202e+001  
  17.29   1.4260e-001   6.2830e-005      484.6230    21.0060   1.6403e+001  
  18.73   1.3420e-001   5.8490e-005      556.7535    23.6115   1.8725e+001  
  20.17   1.2690e-001   5.4740e-005      633.2175    26.2440   2.1181e+001  
  21.61   1.2040e-001   5.1460e-005      713.9340    28.9035   2.3760e+001  
  23.05   1.1470e-001   4.8570e-005      798.8490    31.6170   2.6460e+001  
  24.49   1.0950e-001   4.6000e-005      887.8950    34.3575   2.9295e+001  
  25.93   1.0480e-001   4.3700e-005      981.0045    37.1385   3.2238e+001  
  28.81   9.6770e-002   3.9750e-005     1179.1576    47.1825   3.8462e+001  
  32.42   8.8480e-002   3.5750e-005     1444.5001    61.4520   4.6899e+001  
  36.02   8.1670e-002   3.2520e-005     1741.5000    74.9925   5.6012e+001  
  39.62   7.5970e-002   2.9840e-005     2065.5000    88.2495   6.5772e+001  
  43.22   7.1120e-002   2.7590e-005     2403.0000   101.4255   7.6194e+001  
  46.82   6.6940e-002   2.5660e-005     2754.0000   114.6150   8.7210e+001  
  50.43   6.3300e-002   2.4000e-005     3145.5000   127.8855   9.8847e+001  
  54.03   6.0100e-002   2.2550e-005     3550.5002   141.2640   1.1106e+002  
  57.63   5.7260e-002   2.1270e-005     3969.0000   154.7910   1.2385e+002  
  64.83   5.2440e-002   1.9110e-005     4887.0000   203.6610   1.5109e+002  
  72.04   4.8510e-002   1.7370e-005     5872.5000   249.4935   1.8045e+002  
  79.24   4.5220e-002   1.5930e-005     6939.0000   294.0300   2.1184e+002  
  86.44   4.2450e-002   1.4720e-005     8073.0000   337.9860   2.4516e+002  
  93.65   4.0060e-002   1.3690e-005     9288.0000   381.7665   2.8033e+002  
 100.85   3.7990e-002   1.2790e-005    10570.5000   425.5740   3.1728e+002  
 115.26   3.4570e-002   1.1330e-005    13324.5000   582.5385   3.9621e+002  
 129.66   3.1860e-002   1.0170e-005    16335.0010   727.1910   4.8144e+002  
 144.07   2.9660e-002   9.2410e-006    19575.0000   866.3220   5.7248e+002  
 158.48   2.7840e-002   8.4710e-006    23058.0000  1002.6450   6.6890e+002  
 172.89   2.6300e-002   7.8230e-006    26743.5000  1137.4425   7.7031e+002  
 187.29   2.4990e-002   7.2700e-006    30645.0020  1271.3760   8.7635e+002  
 201.70   2.3850e-002   6.7930e-006    34735.5000  1404.0000   9.8670e+002  
 216.11   2.2860e-002   6.3770e-006    39001.5000  1539.0000   1.1010e+003  
 230.51   2.1990e-002   6.0110e-006    43456.5000  1674.0000   1.2191e+003  
