Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
  32.42   1.7190e-001   6.8120e-005      708.1020    29.8080   2.6435e+000  
  36.02   1.5740e-001   6.1830e-005      860.0580    36.7740   3.2013e+000  
  39.62   1.4540e-001   5.6630e-005     1025.2980    43.5780   3.8055e+000  
  43.22   1.3530e-001   5.2270e-005     1203.6600    50.3820   4.4550e+000  
  46.82   1.2670e-001   4.8550e-005     1394.4960    57.1860   5.1485e+000  
  50.43   1.1920e-001   4.5340e-005     1597.9680    63.9900   5.8850e+000  
  54.03   1.1270e-001   4.2550e-005     1813.7520    70.9560   6.6635e+000  
  57.63   1.0690e-001   4.0080e-005     2041.5239    77.9220   7.4831e+000  
  64.83   9.7230e-002   3.5950e-005     2532.0601   104.3280   9.2423e+000  
  72.04   8.9390e-002   3.2620e-005     3068.4421   128.9520   1.1155e+001  
  79.24   8.2910e-002   2.9860e-005     3649.3740   152.9280   1.3216e+001  
  86.44   7.7450e-002   2.7550e-005     4273.3979   176.5800   1.5418e+001  
  93.65   7.2800e-002   2.5580e-005     4939.2183   200.2320   1.7820e+001  
 100.00   6.9260e-002   2.4070e-005     5560.3262   218.7000   1.9926e+001  
Z =   4, num =  79
   0.11   5.3140e+000   1.8420e-002        0.3347     0.0105   1.1005e-002  
   0.12   5.7190e+000   1.7000e-002        0.3527     0.0108   1.1170e-002  
   0.13   6.1080e+000   1.5790e-002        0.3695     0.0111   1.1312e-002  
   0.14   6.4760e+000   1.4750e-002        0.3854     0.0113   1.1437e-002  
   0.16   6.8180e+000   1.3850e-002        0.4005     0.0116   1.1546e-002  
   0.17   7.1330e+000   1.3060e-002        0.4147     0.0117   1.1645e-002  
   0.18   7.4180e+000   1.2360e-002        0.4285     0.0119   1.1732e-002  
   0.19   7.6750e+000   1.1730e-002        0.4416     0.0121   1.1811e-002  
   0.20   7.9050e+000   1.1170e-002        0.4544     0.0122   1.1884e-002  
   0.22   8.2890e+000   1.0210e-002        0.4792     0.0127   1.2016e-002  
   0.25   8.6470e+000   9.2220e-003        0.5085     0.0134   1.2155e-002  
   0.28   8.8950e+000   8.4210e-003        0.5370     0.0140   1.2278e-002  
   0.31   9.0590e+000   7.7540e-003        0.5649     0.0146   1.2387e-002  
   0.33   9.1600e+000   7.1910e-003        0.5923     0.0151   1.2485e-002  
   0.36   9.2110e+000   6.7090e-003        0.6195     0.0156   1.2576e-002  
   0.39   9.2230e+000   6.2900e-003        0.6465     0.0161   1.2662e-002  
   0.42   9.2050e+000   5.9230e-003        0.6738     0.0165   1.2743e-002  
   0.44   9.1620e+000   5.5990e-003        0.7008     0.0170   1.2819e-002  
   0.50   9.0200e+000   5.0520e-003        0.7559     0.0186   1.2965e-002  
   0.55   8.8250e+000   4.6070e-003        0.8119     0.0203   1.3103e-002  
   0.61   8.5950e+000   4.2380e-003        0.8693     0.0219   1.3234e-002  
   0.67   8.3440e+000   3.9260e-003        0.9283     0.0235   1.3365e-002  
   0.72   8.0800e+000   3.6590e-003        0.9892     0.0249   1.3493e-002  
   0.78   7.8120e+000   3.4280e-003        1.0520     0.0266   1.3623e-002  
   0.89   7.2820e+000   3.0470e-003        1.1847     0.0326   1.3885e-002  
